datetime_utc,lmp,congestion,loss,energy
2023-11-16 09:00:00+00:00,30.54,0.0,1.67,28.869999999999997
2023-11-16 10:00:00+00:00,30.54,0.0,1.67,28.869999999999997
2023-11-16 11:00:00+00:00,31.67142857142857,0.0,1.7985714285714285,29.872857142857143
2023-11-16 12:00:00+00:00,91.34500000000001,0.0,5.547499999999999,85.79750000000001
2023-11-16 13:00:00+00:00,69.2075,0.0,3.99,65.2175
2023-11-16 14:00:00+00:00,31.27416666666667,0.0,2.0825,29.19166666666667
2023-11-16 15:00:00+00:00,27.7625,0.0,1.9566666666666668,25.805833333333332
2023-11-16 16:00:00+00:00,29.299166666666668,0.0,2.2391666666666667,27.060000000000002
2023-11-16 17:00:00+00:00,26.987499999999997,0.0,1.9691666666666665,25.01833333333333
2023-11-16 18:00:00+00:00,30.1675,0.0,2.2816666666666667,27.885833333333334
2023-11-16 19:00:00+00:00,33.915,0.0,2.4683333333333333,31.446666666666665
2023-11-16 20:00:00+00:00,45.38666666666666,0.0,3.000833333333333,42.38583333333333
2023-11-16 21:00:00+00:00,38.4425,-0.0525,2.5,35.995000000000005
2023-11-16 22:00:00+00:00,41.899166666666666,0.0,2.733333333333333,39.16583333333333
2023-11-16 23:00:00+00:00,64.27166666666666,0.0,4.216666666666667,60.05499999999999
2023-11-17 00:00:00+00:00,36.97666666666667,-4.9191666666666665,2.16,39.73583333333333
2023-11-17 01:00:00+00:00,62.12416666666667,-71.17916666666666,-0.58,133.88333333333335
2023-11-17 02:00:00+00:00,34.401666666666664,-29.105,0.3541666666666667,63.152499999999996
2023-11-17 03:00:00+00:00,31.598333333333333,-37.60333333333333,-0.3933333333333333,69.595
2023-11-17 04:00:00+00:00,27.272499999999997,-27.992500000000003,-0.04833333333333334,55.31333333333333
2023-11-17 05:00:00+00:00,23.30666666666667,-52.775,-1.7733333333333334,77.85499999999999
2023-11-17 06:00:00+00:00,24.335,-52.905,-1.725,78.965
2023-11-17 07:00:00+00:00,23.905,-53.98416666666666,-1.7466666666666668,79.63583333333332
2023-11-17 08:00:00+00:00,23.233333333333334,-53.25583333333333,-1.7158333333333333,78.205
2023-11-17 09:00:00+00:00,21.214166666666667,-51.28,-1.7758333333333332,74.27000000000001
2023-11-17 10:00:00+00:00,29.265,-29.765833333333333,-0.03666666666666666,59.0675
2023-11-17 11:00:00+00:00,39.975833333333334,-49.060833333333335,-0.5375,89.57416666666666
2023-11-17 12:00:00+00:00,33.39333333333334,-38.56333333333333,-0.32416666666666666,72.28083333333335
2023-11-17 13:00:00+00:00,26.392666666666667,-21.139333333333337,0.336,47.196000000000005
2023-11-17 14:00:00+00:00,21.232499999999998,-25.488333333333333,-0.2841666666666667,47.004999999999995
2023-11-17 15:00:00+00:00,21.90416666666667,-13.875833333333333,0.5758333333333333,35.204166666666666
2023-11-17 16:00:00+00:00,24.501666666666665,-0.07916666666666668,1.7258333333333333,22.854999999999997
